afferent_coupling,avg_method_loc,avg_nesting_depth,blank_lines,bug_severity,cbo,code_smells,cognitive_complexity,comment_lines,comment_ratio,cyclomatic_complexity,defect_type,dit,efferent_coupling,file,halstead_difficulty,halstead_volume,has_comments,has_defect,instability,language,lcom,lines_of_code_actual,loc,maintainability_index,max_method_loc,max_nesting_depth,noc,num_bugs,num_classes,num_fields,num_interfaces,num_methods,num_private_methods,num_public_methods,num_static_methods,project,rfc,technical_debt_hours,total_lines,type,wmc
0,4.25,0.1875,26,none,0,2,2.4,18,0.20930232558139536,2,none,0,0,core\src\main\java\com\alibaba\druid\pool\PreparedStatementHolder.java,0,0,True,0,0.0,java,0.0,42,86,100,14,3,0,0,1,16,0,16,0,16,0,druid,0,0.0,112,comprehensive_java_metrics,1
0,21.428571428571427,0.8571428571428571,35,none,0,0,28.799999999999997,18,0.10714285714285714,24,none,0,0,core\src\main\java\com\alibaba\druid\pool\PreparedStatementPool.java,0,0,True,0,0.0,java,0.0,115,168,100,31,6,0,0,2,17,0,7,0,6,0,druid,0,0.0,203,comprehensive_java_metrics,1
0,7.0,1.0,4,none,0,0,2.4,19,0.7307692307692307,2,none,1,0,core\src\main\java\com\alibaba\druid\pool\ValidConnectionChecker.java,0,0,True,0,0.0,java,0.0,3,26,50.0,17,1,0,0,0,0,1,0,0,0,0,druid,0,0,30,comprehensive_java_metrics,0
0,18.333333333333332,1.3333333333333333,8,none,0,0,10.799999999999999,20,0.26666666666666666,9,none,0,0,core\src\main\java\com\alibaba\druid\pool\ValidConnectionCheckerAdapter.java,0,0,True,0,0.0,java,0.0,47,75,100,28,4,0,0,1,5,0,3,0,3,1,druid,0,0.0,83,comprehensive_java_metrics,1
0,21.0,3.0,9,none,0,0,4.8,15,0.4166666666666667,4,none,0,0,core\src\main\java\com\alibaba\druid\pool\WrapperAdapter.java,0,0,True,0,0.0,java,0.0,12,36,100,31,3,0,0,1,2,0,1,0,1,0,druid,0,0.0,45,comprehensive_java_metrics,1
0,44.0,2.0,15,none,0,0,1.2,20,0.3125,1,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\DataSourceCreator.java,0,0,True,0,0.0,java,0.0,29,64,100,54,2,0,0,2,2,0,1,0,1,1,druid,0,0.0,79,comprehensive_java_metrics,1
0,5.0476190476190474,0.05952380952380952,108,none,0,2,33.6,27,0.0598669623059867,28,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\HighAvailableDataSource.java,0,0,True,0,0.0,java,0.0,316,451,100,15,5,0,0,2,84,0,84,1,83,0,druid,0,0.0,559,comprehensive_java_metrics,1
0,25.666666666666668,1.6666666666666667,10,none,0,0,26.4,26,0.2524271844660194,22,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\PropertiesUtils.java,0,0,True,0,0.0,java,0.0,67,103,100,35,5,0,0,1,11,0,3,0,3,3,druid,0,0.0,113,comprehensive_java_metrics,1
0,13.125,0.625,13,none,0,0,22.8,34,0.2446043165467626,19,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\node\FileNodeListener.java,0,0,True,0,0.0,java,0.0,92,139,100,23,5,0,0,1,15,0,8,0,8,0,druid,0,0.0,152,comprehensive_java_metrics,1
0,6.769230769230769,0.3076923076923077,20,none,0,1,13.2,25,0.22123893805309736,11,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\node\NodeEvent.java,0,0,True,0,0.0,java,0.0,68,113,100,16,4,0,0,1,21,0,13,0,13,2,druid,0,0.0,133,comprehensive_java_metrics,1
0,4.0,1.0,2,none,0,0,1.2,20,0.8333333333333334,1,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\node\NodeEventTypeEnum.java,0,0,True,0,0.0,java,0.0,2,24,50.0,14,1,0,0,0,0,0,0,0,0,0,druid,0,0,26,comprehensive_java_metrics,0
0,5.2727272727272725,0.36363636363636365,18,none,0,1,6.0,41,0.41414141414141414,5,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\node\NodeListener.java,0,0,True,0,0.0,java,0.0,40,99,100,15,4,1,0,2,10,0,11,0,11,0,druid,0,0.0,117,comprehensive_java_metrics,1
0,12.588235294117647,0.4117647058823529,28,none,0,2,50.4,29,0.11934156378600823,42,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\node\PoolUpdater.java,0,0,True,0,0.0,java,0.0,186,243,100,22,7,0,0,1,24,0,17,2,13,0,druid,0,0.0,271,comprehensive_java_metrics,1
0,4.166666666666667,0.3333333333333333,14,none,0,1,4.8,26,0.34210526315789475,4,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\node\ZookeeperNodeInfo.java,0,0,True,0,0.0,java,0.0,36,76,100,14,4,0,0,1,12,0,12,0,12,0,druid,0,0.0,90,comprehensive_java_metrics,1
0,12.631578947368421,0.3157894736842105,23,none,0,2,40.8,65,0.21311475409836064,34,none,2,0,core\src\main\java\com\alibaba\druid\pool\ha\node\ZookeeperNodeListener.java,0,0,True,0,0.0,java,0.0,217,305,100,22,6,0,0,1,39,0,19,7,12,0,druid,0,0.0,328,comprehensive_java_metrics,1
0,10.333333333333334,0.3333333333333333,16,none,0,1,24.0,40,0.24390243902439024,20,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\node\ZookeeperNodeRegister.java,0,0,True,0,0.0,java,0.0,108,164,100,20,4,0,0,1,16,0,12,2,10,0,druid,0,0.0,180,comprehensive_java_metrics,1
0,9.0,1.0,7,none,0,0,2.4,38,0.8085106382978723,2,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\DataSourceSelector.java,0,0,True,0,0.0,java,0.0,2,47,50.0,19,1,0,0,0,0,1,0,0,0,0,druid,0,0,54,comprehensive_java_metrics,0
0,11.666666666666666,1.0,9,none,0,0,6.0,25,0.4166666666666667,5,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\DataSourceSelectorEnum.java,0,0,True,0,0.0,java,0.0,26,60,50.0,21,3,0,0,0,7,0,3,0,2,0,druid,3,0,69,comprehensive_java_metrics,3
0,12.0,4.0,3,none,0,0,6.0,25,0.6756756756756757,5,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\DataSourceSelectorFactory.java,0,0,True,0,0.0,java,0.0,9,37,100,22,4,0,0,1,1,0,1,0,1,1,druid,0,0.0,40,comprehensive_java_metrics,1
0,7.0,0.4444444444444444,16,none,0,0,9.6,20,0.24096385542168675,8,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\NamedDataSourceSelector.java,0,0,True,0,0.0,java,0.0,47,83,100,17,4,0,0,1,10,0,9,0,9,0,druid,0,0.0,99,comprehensive_java_metrics,1
0,8.8,0.6,17,none,0,0,18.0,22,0.2,15,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\RandomDataSourceRecoverThread.java,0,0,True,0,0.0,java,0.0,71,110,100,18,6,0,0,1,9,0,10,3,7,0,druid,0,0.0,127,comprehensive_java_metrics,1
0,8.142857142857142,0.14285714285714285,42,none,0,2,44.4,24,0.09523809523809523,37,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\RandomDataSourceSelector.java,0,0,True,0,0.0,java,0.0,186,252,100,18,4,1,0,1,38,0,28,6,22,0,druid,0,0.0,294,comprehensive_java_metrics,1
0,5.4,0.6,7,none,0,0,2.4,20,0.425531914893617,2,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\RandomDataSourceValidateFilter.java,0,0,True,0,0.0,java,0.0,20,47,100,15,3,0,0,1,2,0,5,1,0,0,druid,0,0.0,54,comprehensive_java_metrics,1
0,13.31578947368421,0.3684210526315789,36,none,0,2,69.6,26,0.0931899641577061,58,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\RandomDataSourceValidateThread.java,0,0,True,0,0.0,java,0.0,217,279,100,23,7,0,0,1,40,0,19,8,11,1,druid,0,0.0,315,comprehensive_java_metrics,1
0,5.2,0.4,10,none,0,0,2.4,20,0.43478260869565216,2,none,0,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\StickyDataSourceHolder.java,0,0,True,0,0.0,java,0.0,16,46,100,15,2,0,0,2,4,0,5,0,5,0,druid,0,0.0,56,comprehensive_java_metrics,1
0,8.285714285714286,0.5714285714285714,14,none,0,0,13.2,22,0.275,11,none,1,0,core\src\main\java\com\alibaba\druid\pool\ha\selector\StickyRandomDataSourceSelector.java,0,0,True,0,0.0,java,0.0,44,80,100,18,4,0,0,1,12,0,7,3,4,0,druid,0,0.0,94,comprehensive_java_metrics,1
0,31.0,6.0,5,none,0,0,7.199999999999999,3,0.08823529411764706,6,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\AbstractOracleExceptionSorter.java,0,0,True,0,0.0,java,0.0,26,34,100,41,6,2,0,1,5,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,17.5,1.5,8,none,0,0,14.399999999999999,16,0.3137254901960784,12,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\DB2ExceptionSorter.java,0,0,True,0,0.0,java,0.0,27,51,100,27,3,0,0,1,6,0,2,0,2,0,druid,0,0.0,59,comprehensive_java_metrics,1
0,18.5,1.5,10,none,0,0,22.8,15,0.28846153846153844,19,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\InformixExceptionSorter.java,0,0,True,0,0.0,java,0.0,27,52,100,28,3,0,0,1,4,0,2,0,2,0,druid,0,0.0,62,comprehensive_java_metrics,1
0,5.666666666666667,0.6666666666666666,7,none,0,0,1.2,15,0.46875,1,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\MockExceptionSorter.java,0,0,True,0,0.0,java,0.0,10,32,100,15,2,0,0,1,2,0,3,0,2,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,23.0,3.0,9,none,0,0,3.5999999999999996,18,0.43902439024390244,3,none,1,0,core\src\main\java\com\alibaba\druid\pool\vendor\MSSQLValidConnectionChecker.java,0,0,True,0,0.0,java,0.0,14,41,100,33,3,0,0,1,3,0,1,0,1,0,druid,0,0.0,50,comprehensive_java_metrics,1
0,26.333333333333332,1.3333333333333333,20,none,0,0,48.0,21,0.21,40,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\MySqlExceptionSorter.java,0,0,True,0,0.0,java,0.0,59,100,100,36,4,0,0,1,16,0,3,0,2,0,druid,0,0.0,120,comprehensive_java_metrics,1
0,12.0,0.75,15,none,0,0,8.4,24,0.3333333333333333,7,none,1,0,core\src\main\java\com\alibaba\druid\pool\vendor\MySqlValidConnectionChecker.java,0,0,True,0,0.0,java,0.0,33,72,100,22,3,0,0,1,8,0,4,0,4,0,druid,0,0.0,87,comprehensive_java_metrics,1
0,5.333333333333333,0.6666666666666666,7,none,0,0,1.2,15,0.4838709677419355,1,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\NullExceptionSorter.java,0,0,True,0,0.0,java,0.0,9,31,100,15,2,0,0,1,3,0,3,0,2,0,druid,0,0.0,38,comprehensive_java_metrics,1
0,34.666666666666664,1.3333333333333333,8,none,0,0,88.8,7,0.06306306306306306,74,none,1,0,core\src\main\java\com\alibaba\druid\pool\vendor\OceanBaseOracleExceptionSorter.java,0,0,True,0,0.0,java,0.0,96,111,100,44,4,0,0,1,11,0,3,0,3,0,druid,0,0.0,119,comprehensive_java_metrics,1
0,34.0,4.0,9,none,0,0,4.8,22,0.39285714285714285,4,none,1,0,core\src\main\java\com\alibaba\druid\pool\vendor\OceanBaseValidConnectionChecker.java,0,0,True,0,0.0,java,0.0,25,56,100,44,4,0,0,1,4,0,1,0,1,0,druid,0,0.0,65,comprehensive_java_metrics,1
0,23.0,1.0,18,none,0,0,82.8,24,0.20689655172413793,69,none,1,0,core\src\main\java\com\alibaba\druid\pool\vendor\OracleExceptionSorter.java,0,0,True,0,0.0,java,0.0,74,116,100,33,4,0,0,1,8,0,4,0,3,0,druid,0,0.0,134,comprehensive_java_metrics,1
0,13.666666666666666,1.0,14,none,0,0,7.199999999999999,15,0.26785714285714285,6,none,1,0,core\src\main\java\com\alibaba\druid\pool\vendor\OracleValidConnectionChecker.java,0,0,True,0,0.0,java,0.0,27,56,100,23,3,0,0,1,7,0,3,0,3,0,druid,0,0.0,70,comprehensive_java_metrics,1
0,12.0,1.5,9,none,0,0,4.8,16,0.4,4,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\PGExceptionSorter.java,0,0,True,0,0.0,java,0.0,15,40,100,22,3,0,0,1,5,0,2,0,2,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,24.0,3.0,9,none,0,0,3.5999999999999996,18,0.42857142857142855,3,none,1,0,core\src\main\java\com\alibaba\druid\pool\vendor\PGValidConnectionChecker.java,0,0,True,0,0.0,java,0.0,15,42,100,34,3,0,0,1,3,0,1,0,1,0,druid,0,0.0,51,comprehensive_java_metrics,1
0,10.0,1.5,8,none,0,0,2.4,21,0.5121951219512195,2,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\PhoenixExceptionSorter.java,0,0,True,0,0.0,java,0.0,12,41,100,20,3,0,0,1,3,0,2,0,2,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,15.5,1.5,11,none,0,0,6.0,15,0.32608695652173914,5,none,0,0,core\src\main\java\com\alibaba\druid\pool\vendor\SybaseExceptionSorter.java,0,0,True,0,0.0,java,0.0,20,46,100,25,3,0,0,1,6,0,2,0,2,0,druid,0,0.0,57,comprehensive_java_metrics,1
0,6.285714285714286,0.2857142857142857,15,none,0,0,1.2,15,0.2542372881355932,1,none,0,0,core\src\main\java\com\alibaba\druid\pool\xa\DruidPooledXAConnection.java,0,0,True,0,0.0,java,0.0,29,59,100,16,2,0,0,1,3,0,7,0,7,0,druid,0,0.0,74,comprehensive_java_metrics,1
0,17.25,1.0,19,none,0,0,15.6,15,0.17857142857142858,13,none,1,0,core\src\main\java\com\alibaba\druid\pool\xa\DruidXADataSource.java,0,0,True,0,0.0,java,0.0,50,84,100,27,4,0,0,1,9,0,4,1,2,0,druid,0,0.0,103,comprehensive_java_metrics,1
0,7.142857142857143,0.42857142857142855,17,none,0,0,2.4,16,0.24242424242424243,2,none,0,0,core\src\main\java\com\alibaba\druid\pool\xa\JtdsXAConnection.java,0,0,True,0,0.0,java,0.0,33,66,100,17,3,0,0,1,5,0,7,0,7,0,druid,0,0.0,83,comprehensive_java_metrics,1
0,7.083333333333333,0.3333333333333333,23,none,0,1,8.4,15,0.15,7,none,0,0,core\src\main\java\com\alibaba\druid\pool\xa\JtdsXAResource.java,0,0,True,0,0.0,java,0.0,62,100,100,17,4,0,0,1,10,0,12,0,10,0,druid,0,0.0,123,comprehensive_java_metrics,1
0,12.15,0.3,55,none,0,2,36.0,26,0.09665427509293681,30,none,0,0,core\src\main\java\com\alibaba\druid\proxy\DruidDriver.java,0,0,True,0,0.0,java,0.0,188,269,100,22,6,0,0,2,49,0,20,0,20,7,druid,0,0.0,324,comprehensive_java_metrics,1
0,11.0,1.0,9,none,0,0,1.2,18,0.6206896551724138,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\DruidDriverMBean.java,0,0,True,0,0.0,java,0.0,2,29,50.0,21,1,0,0,0,0,1,0,0,0,0,druid,0,0,38,comprehensive_java_metrics,0
0,5.0,1.0,3,none,0,0,1.2,18,0.782608695652174,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\CallableStatementProxy.java,0,0,True,0,0.0,java,0.0,2,23,50.0,15,1,0,0,0,0,1,0,0,0,0,druid,0,0,26,comprehensive_java_metrics,0
0,6.758928571428571,0.026785714285714284,121,none,0,2,3.5999999999999996,18,0.023225806451612905,3,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\CallableStatementProxyImpl.java,0,0,True,0,0.0,java,0.0,636,775,100,16,3,0,0,1,232,0,112,0,112,0,druid,0,0.0,896,comprehensive_java_metrics,1
0,6.0,1.0,4,none,0,0,1.2,18,0.75,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ClobProxy.java,0,0,True,0,0.0,java,0.0,2,24,50.0,16,1,0,0,0,0,1,0,0,0,0,druid,0,0,28,comprehensive_java_metrics,0
0,5.117647058823529,0.17647058823529413,25,none,0,2,2.4,18,0.17142857142857143,2,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ClobProxyImpl.java,0,0,True,0,0.0,java,0.0,62,105,100,15,3,1,0,1,4,0,17,0,17,0,druid,0,0.0,130,comprehensive_java_metrics,1
0,13.0,1.0,9,none,0,0,1.2,18,0.5806451612903226,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ConnectionProxy.java,0,0,True,0,0.0,java,0.0,4,31,50.0,23,1,0,0,0,0,1,0,0,0,0,druid,0,0,40,comprehensive_java_metrics,0
0,7.222222222222222,0.06349206349206349,81,none,0,2,12.0,18,0.03805496828752643,10,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ConnectionProxyImpl.java,0,0,True,0,0.0,java,0.0,374,473,100,17,4,0,0,1,138,0,63,0,63,0,druid,0,0.0,554,comprehensive_java_metrics,1
0,4.3028571428571425,0.011428571428571429,180,none,0,2,1.2,18,0.023346303501945526,1,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\DatabaseMetaDataProxyImpl.java,0,0,True,0,0.0,java,0.0,573,771,90.03999999999999,14,2,0,0,1,1,0,175,0,175,0,druid,0,0.49800000000000044,951,comprehensive_java_metrics,1
0,22.0,1.0,16,none,0,0,1.2,18,0.45,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\DataSourceProxy.java,0,0,True,0,0.0,java,0.0,6,40,50.0,32,1,0,0,0,0,1,0,0,0,0,druid,0,0,56,comprehensive_java_metrics,0
0,4.125,0.125,23,none,0,2,1.2,18,0.21428571428571427,1,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\DataSourceProxyConfig.java,0,0,True,0,0.0,java,0.0,43,84,100,14,2,0,0,1,16,0,16,0,16,0,druid,0,0.0,107,comprehensive_java_metrics,1
0,10.703703703703704,0.14814814814814814,72,none,0,2,15.6,18,0.05863192182410423,13,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\DataSourceProxyImpl.java,0,0,True,0,0.0,java,0.0,217,307,100,20,4,0,0,1,34,0,27,0,27,0,druid,0,0.0,379,comprehensive_java_metrics,1
0,13.0,1.0,11,none,0,0,1.2,18,0.5806451612903226,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\DataSourceProxyImplMBean.java,0,0,True,0,0.0,java,0.0,2,31,50.0,23,1,0,0,0,0,1,0,0,0,0,druid,0,0,42,comprehensive_java_metrics,0
0,22.0,2.0,9,none,0,0,1.2,18,0.45,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameter.java,0,0,True,0,0.0,java,0.0,13,40,50.0,32,2,0,0,0,12,2,0,0,0,0,druid,0,0,49,comprehensive_java_metrics,0
0,6.5,0.5,9,none,0,0,1.2,15,0.36585365853658536,1,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterDate.java,0,0,True,0,0.0,java,0.0,17,41,100,16,2,0,0,1,4,0,4,0,4,0,druid,0,0.0,50,comprehensive_java_metrics,1
0,8.2,0.6,14,none,0,0,4.8,15,0.26785714285714285,4,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterDecimal.java,0,0,True,0,0.0,java,0.0,27,56,100,18,3,0,0,1,10,0,5,0,5,1,druid,0,0.0,70,comprehensive_java_metrics,1
0,8.6,0.4,13,none,0,0,1.2,15,0.25862068965517243,1,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterImpl.java,0,0,True,0,0.0,java,0.0,30,58,100,18,2,0,0,1,10,0,5,0,5,0,druid,0,0.0,71,comprehensive_java_metrics,1
0,7.8,0.6,13,none,0,0,4.8,15,0.2777777777777778,4,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterInt.java,0,0,True,0,0.0,java,0.0,26,54,100,17,3,0,0,1,6,0,5,0,5,1,druid,0,0.0,67,comprehensive_java_metrics,1
0,7.8,0.6,13,none,0,0,4.8,15,0.2777777777777778,4,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterLong.java,0,0,True,0,0.0,java,0.0,26,54,100,17,3,0,0,1,6,0,5,0,5,1,druid,0,0.0,67,comprehensive_java_metrics,1
0,16.4,0.6,21,none,0,0,21.599999999999998,15,0.15463917525773196,18,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterNull.java,0,0,True,0,0.0,java,0.0,61,97,100,26,3,0,0,1,39,0,5,0,5,1,druid,0,0.0,118,comprehensive_java_metrics,1
0,6.5,0.5,10,none,0,0,1.2,15,0.36585365853658536,1,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterString.java,0,0,True,0,0.0,java,0.0,16,41,100,16,2,0,0,1,5,0,4,0,4,0,druid,0,0.0,51,comprehensive_java_metrics,1
0,6.5,0.5,9,none,0,0,1.2,15,0.36585365853658536,1,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\JdbcParameterTimestamp.java,0,0,True,0,0.0,java,0.0,17,41,100,16,2,0,0,1,4,0,4,0,4,0,druid,0,0.0,50,comprehensive_java_metrics,1
0,5.0,1.0,3,none,0,0,1.2,15,0.75,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\NClobProxy.java,0,0,True,0,0.0,java,0.0,2,20,50.0,15,1,0,0,0,0,1,0,0,0,0,druid,0,0,23,comprehensive_java_metrics,0
0,13.0,2.0,5,none,0,0,1.2,15,0.5357142857142857,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\NClobProxyImpl.java,0,0,True,0,0.0,java,0.0,8,28,100,23,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,33,comprehensive_java_metrics,1
0,8.0,1.0,5,none,0,0,1.2,18,0.6923076923076923,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\PreparedStatementProxy.java,0,0,True,0,0.0,java,0.0,3,26,50.0,18,1,0,0,0,0,1,0,0,0,0,druid,0,0,31,comprehensive_java_metrics,0
0,9.210526315789474,0.06578947368421052,178,none,0,2,62.4,18,0.025069637883008356,52,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\PreparedStatementProxyImpl.java,0,0,True,0,0.0,java,0.0,522,718,100,19,5,0,0,1,72,0,76,11,64,0,druid,0,0.0,896,comprehensive_java_metrics,1
0,6.0,1.0,6,none,0,0,1.2,18,0.75,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ResultSetMetaDataProxy.java,0,0,True,0,0.0,java,0.0,0,24,50.0,16,1,0,0,0,0,1,0,0,0,0,druid,0,0,30,comprehensive_java_metrics,0
0,7.28,0.12,34,none,0,2,2.4,18,0.09,2,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ResultSetMetaDataProxyImpl.java,0,0,True,0,0.0,java,0.0,148,200,100,17,3,0,0,1,68,0,25,0,25,0,druid,0,0.0,234,comprehensive_java_metrics,1
0,32.0,1.0,29,none,0,0,1.2,18,0.36,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ResultSetProxy.java,0,0,True,0,0.0,java,0.0,3,50,50.0,42,1,0,0,0,0,1,0,0,0,0,druid,0,0,79,comprehensive_java_metrics,0
0,6.525581395348837,0.018604651162790697,238,none,0,2,15.6,18,0.012667135819845179,13,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\ResultSetProxyImpl.java,0,0,True,0,0.0,java,0.0,1165,1421,70.72,16,4,0,0,1,408,0,215,0,215,0,druid,0,1.4640000000000002,1659,comprehensive_java_metrics,1
0,7.0,1.0,2,none,0,0,1.2,15,0.6818181818181818,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\StatementExecuteType.java,0,0,True,0,0.0,java,0.0,5,22,50.0,17,1,0,0,0,0,0,0,0,0,0,druid,0,0,24,comprehensive_java_metrics,0
0,25.0,1.0,21,none,0,0,1.2,18,0.4186046511627907,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\StatementProxy.java,0,0,True,0,0.0,java,0.0,4,43,50.0,35,1,0,0,0,0,1,0,0,0,0,druid,0,0,64,comprehensive_java_metrics,0
0,7.693548387096774,0.06451612903225806,90,none,0,2,24.0,19,0.038306451612903226,20,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\StatementProxyImpl.java,0,0,True,0,0.0,java,0.0,387,496,100,17,4,0,0,1,111,0,62,0,60,0,druid,0,0.0,586,comprehensive_java_metrics,1
4,6.0,2.0,3,none,4,0,2.4,16,0.7272727272727273,2,none,1,4,core\src\main\java\com\alibaba\druid\proxy\jdbc\TransactionInfo.java,0,0,True,0,1.0,java,0.0,3,22,100,16,2,0,0,1,0,0,0,0,0,0,druid,0,0.0,25,comprehensive_java_metrics,1
0,12.0,1.0,9,none,0,0,1.2,18,0.6,1,none,1,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\WrapperProxy.java,0,0,True,0,0.0,java,0.0,3,30,50.0,22,1,0,0,0,0,1,0,0,0,0,druid,0,0,39,comprehensive_java_metrics,0
0,9.25,0.375,25,none,0,0,12.0,18,0.1956521739130435,10,none,0,0,core\src\main\java\com\alibaba\druid\proxy\jdbc\WrapperProxyImpl.java,0,0,True,0,0.0,java,0.0,49,92,100,19,3,0,0,1,9,0,8,0,7,0,druid,0,0.0,117,comprehensive_java_metrics,1
0,29.09090909090909,0.4090909090909091,148,none,0,2,204.0,22,0.03323262839879154,170,none,0,0,core\src\main\java\com\alibaba\druid\sql\PagerUtils.java,0,0,True,0,0.0,java,0.0,492,662,100,39,9,0,0,3,140,0,22,12,10,19,druid,0,0.0,810,comprehensive_java_metrics,1
0,10.875,0.4375,26,none,0,2,22.8,3,0.01694915254237288,19,none,0,0,core\src\main\java\com\alibaba\druid\sql\SQLDialect.java,0,0,True,0,0.0,java,0.0,148,177,100,20,7,0,0,2,30,0,16,1,15,6,druid,0,0.0,203,comprehensive_java_metrics,1
0,9.260089686098654,0.03139013452914798,394,none,0,2,522.0,96,0.044423877834335955,435,none,0,0,core\src\main\java\com\alibaba\druid\sql\SQLUtils.java,0,0,True,0,0.0,java,0.0,1671,2161,70.25999999999999,19,7,0,0,6,314,0,223,5,213,124,druid,0,1.4870000000000005,2555,comprehensive_java_metrics,1
0,12.0,2.0,6,none,0,0,1.2,0,0.0,1,none,1,0,core\src\main\java\com\alibaba\druid\sql\ast\AutoIncrementType.java,0,0,False,0,0.0,java,0.0,6,12,50.0,22,2,0,0,0,1,0,1,0,1,0,druid,1,0,18,comprehensive_java_metrics,1
0,5.0,1.0,2,none,0,0,1.2,0,0.0,1,none,1,0,core\src\main\java\com\alibaba\druid\sql\ast\ClusteringType.java,0,0,False,0,0.0,java,0.0,3,5,50.0,15,1,0,0,0,0,0,0,0,0,0,druid,0,0,7,comprehensive_java_metrics,0
0,5.0,1.0,2,none,0,0,1.2,0,0.0,1,none,1,0,core\src\main\java\com\alibaba\druid\sql\ast\DistributedByType.java,0,0,False,0,0.0,java,0.0,3,5,50.0,15,1,0,0,0,0,0,0,0,0,0,druid,0,0,7,comprehensive_java_metrics,0
0,9.0,1.0,7,none,0,0,2.4,0,0.0,2,none,1,0,core\src\main\java\com\alibaba\druid\sql\ast\SQLAdhocTableSource.java,0,0,False,0,0.0,java,0.0,20,27,100,19,3,0,0,1,2,0,3,0,2,0,druid,0,0.0,34,comprehensive_java_metrics,1
